,0,1
0,permeation,2.80172818808051
1,Fidelity,6.940499513325019
2,functioning,1.7670855259864846
3,tendency,11.040784249068953
4,optics,1.6171104651615316
5,solenoid,0.8935643642618083
6,murmur,1.1561280103289615
7,caseload,1.1561280103289615
8,superintendant,1.1561280103289615
9,stimuli,11.572479276783277
10,unbound,1.1561280103289615
11,re-search,1.1561280103289615
12,Shoulder,1.1561280103289615
13,Wi,2.3125046770748128
14,requirement,8.790651868058262
15,people,238.280283946821
16,lungs,19.688048086278414
17,suit,1.1561280103289615
18,circumference,6.330850216919995
19,pressurizing,0.02106189449237776
20,gram,0.010528682282806541
21,mating,15.19140885387622
22,testee,12.731097465732267
23,PVCs,2.3125046770748128
24,.device,3.4691300804665546
25,Z-shaped,0.010528682282806541
26,LM,1.1561280103289615
27,burn,8.098120666280977
28,serverwhich,1.1561280103289615
29,dormitory,1.1561280103289615
30,setR=,1.1561280103289615
31,appendages,0.010528682282806541
32,cushion,13.210850083613225
33,equivalents,1.1561280103289615
34,mount,11.330083523745204
35,Triage,2.3125046770748128
36,pigmentation,1.1561280103289615
37,datafiles,1.1561280103289615
38,multi-strand,1.1561280103289615
39,System,122.92160381296395
40,RL,4.357734326219259
41,reel,0.20546634560136656
42,side-effects,1.1561280103289615
43,valuewhereinthe,1.1561280103289615
44,AnkleLeft,1.1561280103289615
45,-S8,1.1561280103289615
46,Start,2.3125046770748128
47,Sick-person,1.1561280103289615
48,scan,0.3730465192056638
49,corresponds,12.422518167902671
50,wandering,1.1561280103289615
51,Diffuser,1.1561280103289615
52,aware,1.1561280103289615
53,andiii,1.3178373776909318
54,Studio,1.1561280103289615
55,self-regression,1.1561280103289615
56,accelerometers,40.612957841795485
57,Hu,1.1561280103289615
58,εI2,1.1561280103289615
59,Vietnam,1.1561280103289615
60,transparent,8.008781359895204
61,RQ,0.010528682282806541
62,hemomanometer,1.1561280103289615
63,enclosure,1.3365967802721355
64,BGoropRateLimit,1.1561280103289615
65,creativity,1.1561280103289615
66,requirements,35.369614279945765
67,S0,2.3125046770748128
68,gynecologists,1.1561280103289615
69,Acute,1.1561280103289615
70,interconnect,1.4905062334560548
71,subject.fitness,1.1561280103289615
72,Hbandpass,1.1561280103289615
73,C34,1.1561280103289615
74,stain,1.1561280103289615
75,entity,9.907907847635345
76,isolation,0.8159499752749219
77,incidence,0.3048370568955882
78,low-latency,1.1561280103289615
79,distress,20.84841419035529
80,ein,3.4691300804665546
81,membranes,2.510046259953184
82,grows,1.1561280103289615
83,prompt,85.05584159214693
84,covariance,9.255990957545974
85,stratification,3.4691300804665546
86,difficulty,4.882656256536646
87,masses,0.20546634560136656
88,multi-hole,1.1561280103289615
89,sternums,1.1561280103289615
90,fixed-point,5.783127418276324
91,effectivity,1.1561280103289615
92,Analog/Digital,3.4691300804665546
93,trainings,1.1561280103289615
94,populations,0.4965148032291411
95,administering,1.1561280103289615
96,ablation,9.778999743549837
97,zunächst,1.1561280103289615
98,bl,1.1561280103289615
99,deposition,7.792260172296558
100,le,1.1561280103289615
101,diagnosing,9.255990957545974
102,projectile,1.1561280103289615
103,debug,3.4691300804665546
104,fast,1.1561280103289615
